GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
60,1763,2082,58,72,220,4905,55.000,6.29,11.77,4.651,1.353,72.129,52.344
61,1780,2082,58,71,218,4905,55.000,2.94,11.77,4.584,1.356,71.977,52.038
39,1343,2086,58,72,216,4905,55.000,7.23,11.77,4.746,1.355,72.574,52.650
38,1325,2084,57,71,215,4906,54.000,3.57,11.77,4.581,1.359,72.113,51.554
71,1977,2084,58,73,220,4906,54.000,3.98,11.77,4.517,1.358,72.576,51.919
68,1923,2082,58,72,224,4906,54.000,5.27,11.77,4.494,1.364,71.717,50.943
62,1742,2082,58,73,212,4906,53.000,2.73,11.77,4.636,1.365,72.047,51.434
47,1452,2082,58,74,222,4907,54.000,4.37,11.77,4.598,1.356,71.524,50.795
99,2354,2090,61,81,305,4909,105.000,4.58,11.77,4.720,1.347,72.171,52.213
98,2370,2090,62,82,305,4909,124.000,4.55,11.77,3.619,1.370,70.106,50.639
97,2389,2090,63,84,305,4909,119.000,0.52,11.77,3.703,1.381,68.748,49.593
99,2353,2088,62,84,305,4909,97.000,4.17,11.77,3.310,1.379,67.069,45.966
99,2365,2088,63,84,305,4910,91.000,4.29,11.77,3.900,1.374,70.725,52.259
99,2348,2090,63,84,306,4910,88.000,2.69,11.77,4.056,1.370,73.333,52.912
99,2351,2090,63,86,306,4910,100.000,4.12,11.77,3.830,1.374,71.322,49.539
98,2350,2088,63,84,306,4910,108.000,3.73,11.77,3.906,1.379,71.650,52.417
99,2348,2088,63,85,306,4910,107.000,0.55,11.77,3.772,1.377,70.504,51.504
99,2366,2088,63,85,306,4910,108.000,3.56,11.77,3.516,1.374,69.888,50.589
99,2373,2088,63,84,306,4910,107.000,3.00,11.77,3.850,1.369,71.104,51.954
99,2368,2088,63,83,306,4910,106.000,3.74,11.77,3.659,1.369,70.560,51.179
99,2373,2088,63,84,306,4910,105.000,0.41,11.76,3.964,1.372,71.597,53.115
99,2378,2088,63,83,306,4911,110.000,4.29,11.77,3.825,1.369,70.874,51.461
99,2378,2088,62,84,305,4911,111.000,4.31,11.76,3.915,1.367,70.846,51.607
99,2376,2088,63,84,306,4911,111.000,3.99,11.77,3.817,1.368,70.961,52.126
99,2381,2088,63,84,306,4911,107.000,0.31,11.76,3.751,1.366,70.775,51.802
99,2387,2088,62,84,306,4911,97.000,3.48,11.77,3.804,1.367,71.464,52.889
82,2236,2084,63,84,303,4911,100.000,4.42,11.76,4.243,1.364,73.315,53.838
91,2335,2088,63,83,300,4911,100.000,3.91,11.77,4.056,1.367,72.681,52.467
79,2154,2080,62,82,299,4911,103.000,0.42,11.76,3.761,1.363,72.621,52.476
96,2388,2088,63,83,306,4911,96.000,4.50,11.77,4.003,1.366,72.722,53.178
99,2411,2090,63,83,306,4911,98.000,3.63,11.77,3.813,1.365,73.318,53.413
94,2399,2088,64,83,306,4911,99.000,1.26,11.77,4.260,1.363,74.001,52.571
95,2422,2088,63,82,306,4911,99.000,5.83,11.76,3.926,1.364,74.065,53.683
