GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
77,2089,2086,57,74,222,4924,59.000,3.90,12.36,3.432,1.358,63.492,17.152
46,1522,2080,58,73,219,4925,56.000,3.23,12.36,3.432,1.358,63.492,17.152
44,1379,2080,57,72,214,4925,55.000,3.70,12.36,3.432,1.358,63.492,17.152
34,1259,2088,58,74,214,4925,55.000,5.68,12.36,3.432,1.358,63.492,17.152
35,1258,2086,58,74,212,4925,54.000,2.82,12.36,3.432,1.358,63.492,17.152
70,1942,2084,58,73,221,4925,54.000,4.95,12.36,3.432,1.358,63.492,17.152
38,1356,2076,58,71,212,4925,53.000,3.93,12.36,3.432,1.358,63.492,17.152
55,1633,2078,58,74,215,4926,54.000,0.90,12.36,3.432,1.358,63.492,17.152
49,1490,2082,59,74,224,4926,52.000,4.38,12.36,3.432,1.358,63.492,17.152
46,1492,2076,59,73,224,4927,56.000,4.48,12.36,3.432,1.358,63.492,17.152
99,2338,2088,62,83,306,4927,104.000,1.62,12.36,3.432,1.358,63.492,17.152
98,2381,2088,62,84,306,4927,124.000,3.56,12.36,3.432,1.358,63.492,17.152
98,2348,2088,63,84,306,4927,119.000,3.17,12.36,3.432,1.358,63.492,17.152
98,2398,2088,63,84,306,4928,96.000,1.92,12.36,3.432,1.358,63.492,17.152
99,2362,2090,63,84,306,4929,87.000,5.22,12.36,3.432,1.358,63.492,17.152
99,2339,2088,63,85,305,4929,87.000,4.62,12.36,3.432,1.358,63.492,17.152
98,2345,2088,65,85,306,4929,98.000,2.13,12.35,3.432,1.358,63.492,17.152
98,2345,2088,65,85,306,4929,108.000,4.42,12.36,3.432,1.358,63.492,17.152
98,2350,2088,64,85,306,4929,107.000,2.55,12.36,3.432,1.358,63.492,17.152
99,2375,2088,63,84,305,4929,108.000,1.07,12.36,3.432,1.358,63.492,17.152
99,2371,2088,63,83,306,4929,108.000,3.81,12.35,3.432,1.358,63.492,17.152
98,2376,2088,63,84,306,4929,106.000,3.92,12.36,3.432,1.358,63.492,17.152
99,2373,2088,63,84,306,4929,106.000,4.26,12.36,3.432,1.358,63.492,17.152
99,2369,2088,63,83,305,4929,110.000,1.27,12.36,3.432,1.358,63.492,17.152
99,2378,2088,63,84,306,4929,111.000,3.83,12.35,3.432,1.358,63.492,17.152
99,2381,2090,63,83,305,4929,111.000,4.91,12.36,3.432,1.358,63.492,17.152
99,2385,2090,63,84,305,4929,107.000,0.82,12.36,3.432,1.358,63.492,17.152
97,2406,2088,64,84,306,4929,95.000,3.08,12.36,3.432,1.358,63.492,17.152
99,2378,2090,64,84,306,4929,97.000,3.26,12.35,3.432,1.358,63.492,17.152
72,2042,2084,63,81,288,4929,97.000,1.28,12.36,3.432,1.358,63.492,17.152
67,1938,2084,62,85,285,4929,89.000,6.49,12.42,3.432,1.358,63.492,17.152
63,1824,2082,61,77,257,4929,83.000,3.63,12.40,3.432,1.358,63.492,17.152
86,2169,2086,63,82,302,4929,90.000,2.29,12.43,3.432,1.358,63.492,17.152
87,2341,2088,63,82,302,4929,96.000,4.02,12.44,3.432,1.358,63.492,17.152
93,2353,2088,63,82,306,4929,91.000,3.59,12.47,3.432,1.358,63.492,17.152
83,2318,2088,62,81,291,4930,91.000,1.90,12.47,3.432,1.358,63.492,17.152
96,2409,2090,63,83,305,4931,100.000,4.33,12.47,3.432,1.358,63.492,17.152
95,2375,2088,63,83,305,4931,102.000,4.77,12.47,3.432,1.358,63.492,17.152
99,2382,2088,63,84,305,4931,105.000,2.28,12.47,3.432,1.358,63.492,17.152
99,2367,2088,64,83,306,4931,94.000,2.43,12.48,3.432,1.358,63.492,17.152
99,2358,2090,64,83,305,4931,86.000,3.74,12.48,3.432,1.358,63.492,17.152
99,2371,2088,63,83,306,4931,85.000,3.25,12.48,3.432,1.358,63.492,17.152
99,2373,2090,64,84,305,4931,84.000,1.71,12.48,3.432,1.358,63.492,17.152
99,2373,2090,64,83,306,4931,85.000,4.68,12.44,3.432,1.358,63.492,17.152
99,2377,2088,63,84,305,4931,73.000,3.45,12.42,3.432,1.358,63.492,17.152
96,2388,2088,63,84,307,4931,55.000,1.09,12.42,3.432,1.358,63.492,17.152
96,2396,2090,63,83,306,4931,59.000,3.78,12.42,3.432,1.358,63.492,17.152
94,2399,2090,63,84,304,4931,63.000,0.60,12.42,3.432,1.358,63.492,17.152
98,2378,2088,63,85,306,4931,64.000,2.17,12.42,3.432,1.358,63.492,17.152
90,2300,2086,64,86,304,4931,61.000,4.27,12.43,3.432,1.358,63.492,17.152
78,2119,2086,63,84,302,4931,62.000,3.64,12.42,3.432,1.358,63.492,17.152
89,2298,2086,63,87,306,4931,62.000,0.13,12.43,3.432,1.358,63.492,17.152
75,2074,2082,63,84,301,4931,64.000,4.29,12.41,3.432,1.358,63.492,17.152
76,2090,2080,63,84,303,4931,64.000,4.55,12.42,3.432,1.358,63.492,17.152
88,2362,2094,63,83,304,4931,64.000,2.65,12.41,3.432,1.358,63.492,17.152
85,2198,2088,63,84,306,4931,63.000,3.73,12.41,3.432,1.358,63.492,17.152
93,2314,2088,63,84,306,4931,66.000,4.22,12.41,3.432,1.358,63.492,17.152
79,2145,2076,63,84,293,4931,58.000,4.83,12.41,3.432,1.358,63.492,17.152
69,1908,2090,63,82,293,4931,57.000,1.65,12.41,3.432,1.358,63.492,17.152
66,1816,2080,61,80,268,4931,61.000,5.35,12.42,3.432,1.358,63.492,17.152
68,1862,2082,62,83,272,4931,70.000,5.96,12.41,3.432,1.358,63.492,17.152
57,1661,2076,62,81,267,4931,70.000,6.83,12.41,3.432,1.358,63.492,17.152
43,1354,2086,60,77,237,4931,83.000,1.80,12.42,3.432,1.358,63.492,17.152
72,2017,2084,62,80,288,4931,114.000,4.99,12.44,3.432,1.358,63.492,17.152
72,2060,2088,62,83,287,4931,110.000,4.74,12.43,3.432,1.358,63.492,17.152
99,2304,2088,64,85,305,4931,71.000,1.09,12.43,3.432,1.358,63.492,17.152
99,2317,2088,63,85,305,4932,62.000,2.49,12.43,3.432,1.358,63.492,17.152
99,2304,2088,64,86,305,4932,62.000,3.63,12.43,3.432,1.358,63.492,17.152
99,2323,2088,64,85,305,4932,63.000,2.26,12.43,3.432,1.358,63.492,17.152
99,2319,2088,64,86,305,4933,64.000,6.70,12.43,3.432,1.358,63.492,17.152
98,2339,2088,64,85,305,4933,65.000,3.70,12.43,3.432,1.358,63.492,17.152
98,2346,2088,64,85,306,4933,67.000,4.18,12.43,3.432,1.358,63.492,17.152
99,2325,2088,64,86,305,4933,68.000,0.89,12.43,3.432,1.358,63.492,17.152
99,2323,2088,63,86,305,4933,69.000,4.47,12.43,3.432,1.358,63.492,17.152
99,2336,2090,64,84,305,4933,69.000,3.44,12.42,3.432,1.358,63.492,17.152
98,2346,2088,65,86,306,4933,71.000,0.54,12.43,3.432,1.358,63.492,17.152
99,2335,2088,63,86,305,4933,74.000,2.42,12.42,3.432,1.358,63.492,17.152
99,2362,2088,64,86,305,4934,69.000,5.66,12.43,3.432,1.358,63.492,17.152
99,2364,2088,63,85,307,4934,60.000,2.13,12.43,3.432,1.358,63.492,17.152
98,2371,2088,64,85,306,4934,59.000,2.38,12.43,3.432,1.358,63.492,17.152
96,2336,2088,64,85,307,4935,56.000,3.97,12.43,3.432,1.358,63.492,17.152
93,2278,2088,63,86,307,4935,55.000,1.10,12.43,3.432,1.358,63.492,17.152
94,2317,2086,64,85,304,4936,54.000,2.45,12.43,3.432,1.358,63.492,17.152
94,2317,2086,64,85,304,4936,54.000,2.45,12.43,3.432,1.358,63.492,17.152
95,2373,2088,64,86,305,4936,53.000,2.83,12.44,3.432,1.358,63.492,17.152
84,2119,2080,64,85,304,4936,53.000,3.97,12.43,3.432,1.358,63.492,17.152
96,2355,2086,64,89,306,4938,52.000,0.69,12.43,3.432,1.358,63.492,17.152
96,2355,2086,64,89,306,4938,56.000,4.06,12.43,3.432,1.358,63.492,17.152
97,2352,2088,64,85,308,4938,55.000,3.42,12.43,3.432,1.358,63.492,17.152
91,2218,2086,64,88,303,4938,55.000,1.76,12.43,3.432,1.358,63.492,17.152
99,2355,2088,64,87,308,4938,56.000,5.85,12.43,3.432,1.358,63.492,17.152
85,2166,2084,63,84,301,4938,58.000,5.47,12.43,3.432,1.358,63.492,17.152
