GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
99,2141,1990,75,96,281,4264,62.000,3.64,11.17,3.213,1.350,72.107,40.701
99,2157,1988,75,95,281,4265,63.000,3.60,11.18,3.720,1.348,73.676,42.605
99,2142,1990,74,95,282,4266,64.000,1.08,11.17,3.501,1.345,72.724,41.242
99,2148,1988,75,93,282,4268,65.000,3.96,11.18,3.573,1.360,74.018,43.914
99,2156,1988,75,95,280,4268,66.000,3.59,11.17,3.557,1.353,73.672,43.232
99,2159,1990,76,95,280,4268,69.000,0.84,11.18,3.830,1.352,74.654,44.305
99,2171,1988,75,94,281,4268,62.000,3.69,11.17,3.543,1.353,74.240,44.206
99,2190,1988,75,95,280,4268,56.000,5.44,11.18,3.829,1.359,76.244,49.331
99,2181,1988,76,94,280,4269,56.000,2.46,11.17,4.053,1.359,76.989,50.627
99,2194,1988,75,94,281,4269,56.000,3.17,11.18,4.168,1.357,78.103,51.983
98,2199,1988,76,95,281,4269,54.000,4.51,11.17,4.076,1.357,78.200,51.663
97,2190,1988,75,95,281,4269,54.000,3.11,11.17,4.114,1.356,78.547,51.396
95,2197,1990,75,96,281,4269,53.000,1.17,11.17,4.130,1.357,78.419,51.051
88,2056,1980,75,96,280,4269,53.000,4.92,11.17,4.234,1.356,78.708,51.813
96,2176,1988,76,95,280,4270,52.000,4.57,11.17,4.180,1.357,78.528,51.774
98,2179,1990,75,95,280,4270,54.000,2.78,11.17,4.066,1.356,78.934,51.662
98,2186,1988,76,95,280,4270,56.000,5.09,11.17,4.294,1.355,79.389,53.164
98,2164,1988,76,95,280,4270,55.000,3.39,11.17,4.160,1.354,79.546,53.924
99,2166,1988,75,94,282,4270,56.000,1.61,11.17,4.177,1.355,79.800,53.127
87,2136,1986,75,97,279,4270,58.000,4.46,11.17,4.348,1.354,79.920,53.865
78,1980,1992,74,90,256,4270,60.000,0.80,11.17,4.286,1.355,79.709,52.495
63,1682,1980,74,90,239,4270,60.000,3.84,11.17,4.112,1.358,77.575,50.434
54,1564,1980,73,89,234,4270,60.000,5.04,11.17,4.208,1.358,77.964,50.208
