GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
78,1949,1984,70,88,242,4950,60.000,3.01,11.88,4.391,1.368,72.424,50.004
70,1888,1984,71,85,242,4950,59.000,3.27,11.88,4.372,1.368,73.123,50.001
82,2050,1998,70,85,241,4950,54.000,4.19,11.89,4.383,1.368,72.709,50.339
79,2053,1986,70,85,242,4950,55.000,2.43,11.88,4.378,1.367,73.273,51.669
70,1892,1984,71,85,238,4950,55.000,5.28,11.89,4.592,1.364,73.165,53.494
78,1999,1984,70,87,240,4950,52.000,5.94,11.88,4.504,1.366,73.782,52.215
48,1499,1994,70,86,235,4950,49.000,4.11,11.88,4.424,1.367,72.570,50.796
54,1573,1982,70,86,238,4950,49.000,5.77,11.88,4.460,1.366,73.624,50.886
82,2050,1986,71,88,265,4950,70.000,4.44,11.89,4.500,1.368,72.737,49.972
99,2234,1988,72,90,280,4951,80.000,3.53,11.88,4.354,1.365,73.026,49.289
98,2235,1988,72,91,280,4951,79.000,0.79,11.88,4.105,1.370,72.441,49.021
99,2227,1990,72,91,281,4951,78.000,3.90,11.88,4.211,1.366,72.521,47.978
99,2225,1988,72,91,281,4951,74.000,5.12,11.88,3.955,1.368,72.053,48.325
81,2083,1986,73,89,278,4951,60.000,2.73,11.88,4.106,1.369,72.232,48.459
84,2107,1986,72,89,263,4951,54.000,4.21,11.89,4.227,1.362,75.379,51.185
48,1538,1984,70,85,233,4955,48.000,1.15,11.88,4.269,1.353,75.577,49.761
50,1506,1988,70,85,222,4955,46.000,3.73,11.89,4.077,1.352,75.176,50.125
73,1959,1996,70,85,228,4955,46.000,3.61,11.89,4.284,1.352,75.514,49.403
62,1731,1992,69,83,218,4955,44.000,2.26,11.89,4.218,1.352,75.195,49.107
99,2220,1988,71,90,280,4955,59.000,5.79,11.89,4.123,1.349,75.917,49.435
99,2206,1988,72,91,281,4955,63.000,3.31,11.89,4.390,1.362,75.168,50.643
99,2215,1990,72,91,282,4955,63.000,2.03,11.89,4.471,1.361,75.540,50.386
99,2229,1988,72,90,282,4955,62.000,4.72,11.90,4.114,1.365,74.757,50.688
99,2209,1988,72,91,280,4955,61.000,1.31,11.89,4.225,1.358,74.923,49.993
99,2212,1988,72,91,282,4955,60.000,3.54,11.90,4.490,1.360,74.893,50.577
99,2208,1988,72,91,282,4955,61.000,3.86,11.89,4.163,1.361,75.686,50.912
99,2224,1988,72,92,282,4955,61.000,4.44,11.90,4.233,1.359,75.985,52.565
98,2226,1988,73,90,280,4955,60.000,1.92,11.90,4.017,1.358,75.472,50.729
98,2221,1988,73,90,282,4956,58.000,4.87,11.90,4.279,1.357,75.947,50.675
85,2078,1988,73,90,277,4958,56.000,2.46,11.89,4.144,1.355,76.368,51.002
84,2120,1988,72,90,280,4958,54.000,4.03,11.90,4.219,1.359,75.891,51.050
68,1891,1984,72,88,251,4958,51.000,3.63,11.89,4.259,1.358,76.543,51.001
64,1800,1982,71,88,251,4960,49.000,2.00,11.90,3.919,1.359,75.765,50.423
68,1855,1984,71,88,249,4960,49.000,3.74,11.89,4.271,1.356,76.402,50.900
67,1862,1982,71,86,243,4960,47.000,5.01,11.90,4.380,1.361,76.396,50.200
68,1742,1984,70,86,240,4960,46.000,2.34,11.89,4.234,1.360,76.816,50.102
74,2058,1992,71,87,243,4966,46.000,3.13,11.90,4.132,1.358,76.193,49.700
62,1710,1982,70,86,236,4966,45.000,3.32,11.89,4.119,1.357,75.759,49.039
63,1680,1984,70,83,229,4966,44.000,2.68,11.90,4.106,1.358,76.023,49.285
65,1977,1992,69,86,235,4967,44.000,0.53,11.89,4.142,1.356,76.262,48.289
49,1636,1986,69,83,231,4967,43.000,5.13,11.90,4.157,1.356,76.490,50.402
59,1605,1984,70,83,229,4968,43.000,3.19,11.89,3.761,1.357,75.582,48.740
73,2052,1990,70,85,237,4969,44.000,1.24,11.90,3.943,1.356,75.614,48.061
66,1978,1990,70,87,234,4969,43.000,2.82,11.89,4.067,1.357,76.403,49.310
65,1739,1990,69,85,232,4969,43.000,5.44,11.90,3.949,1.357,75.972,48.564
46,1485,1980,70,85,226,4969,43.000,2.15,11.89,4.070,1.359,75.908,48.535
70,1832,1986,69,87,227,4969,42.000,6.16,11.90,4.148,1.358,75.573,48.199
71,1838,1992,70,85,234,4969,43.000,5.79,11.89,4.424,1.356,76.162,49.706
4,99,1988,66,69,108,4828,N/A,3.79,11.64,4.288,1.359,75.965,48.980
2,131,1980,62,66,58,4609,43.000,5.22,11.22,4.671,1.370,76.617,42.019
8,328,244,61,63,36,3426,43.000,4.36,10.58,3.778,1.387,72.282,22.879
0,4,1340,61,65,47,1726,N/A,4.37,9.99,3.985,1.363,64.327,17.983
0,10,1990,61,65,59,1897,144.000,5.33,10.21,3.601,1.378,68.947,28.789
3,28,304,60,63,38,1897,60.000,6.89,10.22,4.034,1.384,73.833,34.654
1,15,1498,60,63,44,1897,60.000,7.30,10.22,5.508,1.380,69.465,27.488
1,19,872,60,64,48,1897,60.000,5.86,10.22,3.759,1.383,67.795,18.378
1,23,392,60,62,37,1898,N/A,7.03,10.27,4.233,1.373,66.916,18.595
1,34,336,59,62,37,1934,60.000,2.70,10.32,4.946,1.373,71.766,21.686
1,27,206,59,62,35,1991,60.000,1.87,10.33,3.463,1.380,77.826,21.291
1,27,206,59,62,35,2051,60.000,1.98,10.36,4.079,1.383,71.568,20.424
4,81,722,59,62,38,2111,60.000,0.30,10.38,4.067,1.389,71.514,25.369
5,123,234,59,61,34,2162,60.000,0.00,10.40,4.781,1.380,73.681,25.016
4,114,1002,59,61,37,2238,0.000,1.30,10.41,3.423,1.384,70.202,20.747
4,104,484,59,61,35,2297,0.000,1.70,10.44,3.408,1.378,69.244,18.531
7,130,1006,58,61,36,2380,0.000,0.00,10.45,3.747,1.377,69.935,20.333
2,49,766,58,61,36,2394,26.000,5.14,10.51,2.957,1.379,70.463,19.580
0,12,558,58,61,35,2394,29.000,5.28,10.58,3.671,1.374,77.716,31.403
0,5,642,58,61,32,2395,29.000,7.31,10.68,3.401,1.377,80.565,33.881
2,27,638,58,60,33,2396,21.000,3.03,10.72,4.646,1.379,78.968,29.740
1,27,574,58,61,34,2401,27.000,6.96,10.81,3.275,1.349,81.870,34.900
0,25,598,57,60,32,2681,12.000,4.35,10.78,3.563,1.381,78.154,29.708
25,1146,1984,58,61,45,3290,16.000,5.12,10.72,2.770,1.372,70.511,21.457
0,4,192,57,60,30,3290,2.000,4.60,10.71,3.942,1.374,75.881,23.220
0,1,530,57,59,29,3306,22.000,0.50,10.71,3.485,1.378,80.454,23.110
3,44,406,57,59,29,3306,22.000,1.61,10.71,2.599,1.386,70.098,31.456
8,79,84,57,59,16,3306,22.000,2.34,10.72,1.893,1.389,70.085,29.964
0,5,436,57,59,31,3376,3.000,0.00,10.75,2.434,1.390,71.054,32.105
99,2383,1988,63,82,261,3409,121.000,2.62,10.74,2.570,1.383,70.088,32.088
99,2275,1988,66,84,281,3414,120.000,3.47,10.75,3.077,1.353,66.170,36.578
99,2276,1988,67,85,280,3422,119.000,2.14,10.74,2.477,1.337,64.192,32.751
99,2274,1988,68,85,281,3425,119.000,0.00,10.75,3.000,1.338,64.795,33.041
99,2276,1988,68,85,280,3425,117.000,3.11,10.74,2.531,1.332,64.106,32.170
99,2280,1988,68,86,280,3426,115.000,2.63,10.75,2.761,1.343,64.127,32.689
99,2279,1988,68,86,281,3430,114.000,1.95,10.74,2.333,1.345,63.465,32.750
99,2279,1988,68,88,281,3431,113.000,0.00,10.74,2.899,1.338,64.327,32.331
99,2275,1990,68,86,281,3434,113.000,2.36,10.74,2.400,1.330,62.710,30.227
99,2277,1988,69,87,280,3434,112.000,2.87,10.74,2.728,1.331,63.843,31.675
99,2280,1988,69,87,281,3434,111.000,2.92,10.74,2.401,1.323,62.294,28.951
99,2274,1988,68,88,280,3436,110.000,0.00,10.68,2.707,1.344,64.417,32.950
99,2275,1988,69,86,280,3438,110.000,2.53,10.68,2.325,1.322,61.680,29.150
99,2274,1988,68,87,280,3438,112.000,2.56,10.68,2.577,1.362,65.807,36.174
99,2280,1988,69,86,281,3438,109.000,2.54,10.68,2.274,1.320,62.197,29.697
99,2272,1988,69,87,281,3439,110.000,0.00,10.68,2.921,1.333,64.119,31.706
99,2272,1988,69,87,281,3439,110.000,0.00,10.68,2.921,1.333,64.119,31.706
99,2277,1990,69,87,280,3439,110.000,3.14,10.68,2.389,1.323,62.611,30.082
99,2280,1988,69,87,281,3439,111.000,1.31,10.68,2.702,1.334,63.272,31.148
99,2269,1988,70,88,280,3439,112.000,0.78,10.68,2.286,1.330,62.753,31.516
99,2267,1988,70,87,280,3440,112.000,2.22,10.68,2.863,1.336,63.797,31.264
99,2266,1990,70,87,281,3440,114.000,2.03,10.68,2.473,1.330,64.179,32.983
99,2254,1988,70,89,281,3440,139.000,2.64,10.68,2.694,1.334,63.927,31.998
99,2250,1988,70,88,281,3440,142.000,1.51,10.68,2.329,1.341,62.218,32.132
99,2257,1988,70,87,280,3444,142.000,1.71,10.68,2.918,1.366,66.108,36.886
99,2256,1988,70,88,280,3444,141.000,3.60,10.68,2.460,1.350,63.777,33.832
99,2256,1988,70,90,280,3444,139.000,2.01,10.68,2.858,1.360,65.533,37.176
99,2254,1988,70,88,280,3445,138.000,2.47,10.68,2.465,1.345,63.748,33.329
99,2255,1990,70,88,281,3445,137.000,0.16,10.68,4.136,1.393,69.836,42.784
99,2264,1988,71,88,281,3445,135.000,2.15,10.68,2.418,1.343,64.306,34.501
99,2256,1988,71,89,281,3446,134.000,2.72,10.68,2.890,1.352,65.462,35.681
99,2260,1988,71,89,280,3446,132.000,1.81,10.68,2.433,1.347,65.043,35.152
99,2257,1988,70,90,281,3447,132.000,0.00,10.68,3.036,1.352,65.981,36.036
99,2261,1988,71,87,281,3447,131.000,1.91,10.68,2.383,1.348,64.802,34.527
99,2258,1988,71,88,280,3448,131.000,2.83,10.68,2.829,1.348,65.507,34.915
99,2262,1988,71,89,281,3448,130.000,0.00,10.68,3.253,1.380,68.688,44.133
99,2264,1990,71,87,280,3449,116.000,2.06,10.68,2.968,1.358,67.369,37.205
99,2267,1988,71,88,280,3451,116.000,4.19,10.68,2.609,1.345,65.637,34.908
99,2262,1988,71,88,280,3451,117.000,2.64,10.68,2.997,1.356,67.823,37.454
99,2264,1990,71,88,281,3452,118.000,2.11,10.68,2.612,1.335,65.547,33.731
99,2262,1990,71,88,280,3453,119.000,0.43,10.68,3.082,1.352,67.254,36.853
99,2262,1990,71,88,280,3454,119.000,2.72,10.68,2.519,1.340,65.978,34.645
99,2260,1988,71,88,280,3454,120.000,2.27,10.68,2.946,1.348,66.644,35.961
99,2274,1990,71,88,280,3454,120.000,1.82,10.68,2.762,1.346,66.460,35.633
99,2263,1988,71,88,280,3456,120.000,2.78,10.68,3.233,1.358,67.431,36.756
99,2258,1990,71,88,280,3456,119.000,2.60,10.68,2.656,1.358,66.991,36.057
99,2268,1990,71,88,280,3456,119.000,2.71,10.68,2.949,1.335,66.564,34.886
99,2265,1988,72,89,281,3456,119.000,0.49,10.68,2.535,1.332,64.904,33.221
99,2270,1988,71,88,280,3456,118.000,1.73,10.68,3.153,1.351,67.641,36.719
99,2262,1988,71,88,281,3456,118.000,2.45,10.68,2.561,1.342,65.266,33.714
99,2265,1988,71,88,281,3457,118.000,2.19,10.68,2.574,1.360,67.977,38.434
99,2266,1988,72,88,280,3457,118.000,0.09,10.68,2.459,1.338,65.360,33.855
99,2266,1988,72,89,281,3458,118.000,2.40,10.68,2.861,1.352,67.139,36.610
99,2256,1990,72,89,280,3458,117.000,2.83,10.68,2.227,1.333,65.425,33.904
99,2262,1988,71,88,280,3459,116.000,2.91,10.68,2.783,1.350,66.691,36.275
99,2262,1988,71,88,280,3460,116.000,0.00,10.68,2.429,1.347,66.776,35.597
99,2259,1988,72,90,281,3460,116.000,2.89,10.68,2.873,1.341,66.679,35.295
99,2258,1988,71,88,281,3460,113.000,3.78,10.68,2.321,1.345,65.977,36.321
99,2250,1990,72,89,280,3461,113.000,0.00,10.68,2.751,1.330,64.868,32.442
99,2253,1988,72,89,280,3461,114.000,2.67,10.68,2.284,1.338,63.629,32.778
99,2251,1988,72,89,280,3462,115.000,1.64,10.68,2.738,1.346,65.132,34.298
99,2253,1988,72,89,281,3465,115.000,2.04,10.68,2.285,1.332,63.029,31.288
99,2253,1988,72,90,281,3466,116.000,0.08,10.68,2.704,1.341,65.281,34.197
99,2248,1990,72,90,281,3466,117.000,2.77,10.68,2.329,1.327,62.912,30.905
99,2254,1988,72,90,280,3466,118.000,3.08,10.68,2.300,1.344,66.011,36.092
99,2245,1990,73,89,280,3466,119.000,3.26,10.68,2.242,1.327,62.569,31.341
99,2249,1988,72,89,280,3466,120.000,0.00,10.68,2.665,1.338,64.310,33.795
99,2251,1988,72,92,281,3467,120.000,2.65,10.68,2.388,1.339,63.714,33.582
99,2253,1988,72,90,280,3468,121.000,2.83,10.68,2.709,1.342,64.619,33.802
99,2245,1988,72,89,280,3468,121.000,1.94,10.68,2.233,1.340,63.968,33.793
99,2253,1988,71,89,281,3468,122.000,1.94,10.68,2.509,1.339,64.154,33.247
99,2250,1988,72,89,280,3468,122.000,3.08,10.68,2.844,1.354,65.437,35.847
99,2243,1988,72,90,281,3468,123.000,3.22,10.68,2.681,1.337,64.330,33.734
99,2244,1988,72,90,281,3468,123.000,0.60,10.68,2.333,1.323,63.111,32.013
99,2245,1988,72,91,281,3468,124.000,2.85,10.68,2.755,1.346,65.276,34.764
99,2253,1988,72,90,280,3468,124.000,3.00,10.68,2.441,1.329,63.316,32.234
99,2243,1990,72,90,280,3468,124.000,2.28,10.68,2.573,1.347,64.927,34.646
99,2249,1990,73,90,280,3468,124.000,0.90,10.68,2.474,1.329,63.425,32.098
99,2246,1990,72,89,280,3468,124.000,2.63,10.68,3.035,1.380,66.711,39.428
99,2253,1988,73,90,280,3468,124.000,3.14,10.68,2.412,1.337,63.918,32.853
99,2242,1988,71,91,280,3468,125.000,2.87,10.69,2.576,1.343,64.912,34.851
99,2250,1988,72,89,280,3468,125.000,0.55,10.69,2.576,1.338,64.373,33.147
99,2238,1988,73,90,281,3468,131.000,2.60,10.69,2.265,1.340,64.227,33.467
99,2241,1988,73,90,281,3468,131.000,2.68,10.69,2.314,1.341,63.847,33.645
99,2234,1990,73,90,280,3468,133.000,3.71,10.68,2.549,1.338,64.119,33.166
99,2232,1988,72,90,281,3468,133.000,0.00,10.69,2.374,1.334,63.312,32.399
99,2233,1988,73,90,281,3468,133.000,2.15,10.68,2.132,1.332,63.755,33.273
99,2232,1988,72,90,280,3468,133.000,2.11,10.69,2.482,1.340,63.471,32.727
99,2231,1990,73,90,281,3468,133.000,2.64,10.69,2.316,1.344,64.268,34.186
99,2242,1990,73,91,281,3468,133.000,0.00,10.69,2.441,1.342,63.425,32.571
99,2239,1988,74,92,280,3468,133.000,3.91,10.69,2.310,1.340,63.576,32.847
99,2239,1988,73,91,280,3468,132.000,2.83,10.69,2.408,1.339,63.178,32.533
99,2237,1992,73,89,280,3468,132.000,3.50,10.69,1.608,1.298,61.579,28.025
99,2239,1990,73,90,281,3468,136.000,0.50,10.69,2.567,1.344,64.670,34.168
99,2261,1988,72,90,280,3468,141.000,3.08,10.69,2.266,1.329,62.006,30.807
99,2261,1990,72,89,280,3471,141.000,2.96,10.69,2.409,1.339,61.679,30.312
99,2260,1988,73,91,281,3471,144.000,1.13,10.69,2.226,1.328,60.744,29.412
99,2255,1988,73,90,281,3472,145.000,1.56,10.69,2.484,1.334,61.117,29.509
99,2257,1990,72,90,281,3473,145.000,2.37,10.69,2.237,1.339,61.867,30.758
96,2267,1988,73,90,280,3474,144.000,2.47,10.68,2.506,1.329,61.291,29.409
97,2266,1988,73,90,281,3474,144.000,3.02,10.69,2.010,1.337,61.399,30.451
99,2254,1988,73,92,281,3474,143.000,0.00,10.69,2.399,1.333,61.299,29.555
99,2265,1992,72,89,281,3474,144.000,4.42,10.69,2.043,1.335,60.624,29.579
95,2249,1988,73,89,280,3475,145.000,2.51,10.69,2.584,1.336,61.499,29.898
97,2271,1988,73,89,281,3475,144.000,0.00,10.69,2.138,1.333,60.734,28.902
96,2275,1988,73,91,280,3475,144.000,2.90,10.69,2.319,1.340,61.827,30.469
97,2278,1990,73,89,280,3475,144.000,2.95,10.69,2.189,1.331,60.204,28.691
96,2271,1990,73,90,281,3475,144.000,2.48,10.69,2.777,1.348,62.991,31.646
97,2279,1988,73,90,281,3476,144.000,1.38,10.69,2.338,1.327,60.370,28.096
95,2252,1988,73,89,280,3478,144.000,1.62,10.69,2.586,1.327,60.799,28.060
94,2212,1990,73,91,281,3478,144.000,1.68,10.69,2.139,1.333,60.256,28.990
88,2131,1988,72,90,281,3478,144.000,2.26,10.69,2.431,1.327,60.703,28.338
82,2062,1982,73,89,275,3478,144.000,1.74,10.69,2.169,1.334,60.398,28.931
86,2151,1982,74,91,274,3481,144.000,0.00,10.69,2.249,1.327,59.760,27.340
77,1963,1980,73,89,268,3482,144.000,2.15,10.69,1.927,1.342,60.466,29.977
79,2059,1982,73,90,266,3487,144.000,2.53,10.69,2.424,1.325,60.056,27.339
28,2019,1988,66,69,79,1834,N/A,4.20,10.27,2.108,1.323,59.226,27.350
9,134,388,64,67,54,1891,N/A,1.51,10.23,4.092,1.374,67.259,27.802
0,24,1990,63,67,60,1897,N/A,7.61,10.22,3.908,1.390,73.327,33.986
2,23,1772,63,66,54,1897,60.000,6.62,10.23,4.042,1.390,74.646,32.736
1,14,1398,62,66,49,1897,60.000,5.49,10.23,3.744,1.379,68.199,19.144
1,20,1084,62,66,50,1897,60.000,5.42,10.23,4.391,1.376,65.773,18.400
2,16,1176,61,64,35,1898,N/A,5.20,10.31,4.963,1.369,65.934,15.859
0,21,730,62,65,40,1943,28.000,1.83,10.35,3.789,1.374,78.981,23.752
2,50,592,61,64,37,2009,28.000,2.57,10.37,3.709,1.376,75.895,20.550
6,192,854,61,64,36,2062,28.000,1.35,10.39,3.811,1.385,71.053,20.735
6,181,868,60,63,38,2112,28.000,1.35,10.41,4.457,1.388,72.563,20.797
0,24,552,60,63,34,2166,28.000,1.79,10.45,3.832,1.395,73.288,30.573
0,20,352,60,63,38,2266,28.000,1.48,10.45,2.335,1.369,70.567,19.390
10,246,964,60,63,39,2322,0.000,1.48,10.47,3.591,1.376,69.716,19.207
10,246,964,60,63,39,2374,0.000,0.90,10.47,3.949,1.385,69.957,18.861
10,260,906,60,63,41,2439,0.000,0.00,10.50,4.227,1.385,69.968,21.242
5,103,348,60,63,36,2494,1.000,2.37,10.53,3.987,1.389,71.707,19.657
1,17,428,59,62,36,2498,29.000,3.84,10.62,3.275,1.377,72.972,24.126
0,5,232,59,62,30,2498,30.000,3.53,10.71,4.030,1.367,79.596,38.939
0,5,666,59,62,38,2501,27.000,7.03,10.81,3.501,1.387,79.011,28.327
0,3,194,59,61,30,2503,24.000,6.70,10.86,3.281,1.387,78.078,23.085
6,95,790,59,62,40,2504,29.000,4.93,10.95,3.715,1.371,81.158,33.492
5,72,476,59,62,34,2712,22.000,4.01,10.91,2.971,1.383,77.700,30.518
12,401,1144,59,63,46,3404,10.000,4.41,10.86,3.111,1.375,74.549,24.680
2,33,428,59,61,23,3404,10.000,6.25,10.87,3.264,1.368,70.502,22.020
1,23,386,58,61,32,3420,3.000,2.98,10.86,2.915,1.385,79.467,22.733
1,26,1036,58,61,23,3420,3.000,3.68,10.86,2.397,1.379,74.376,27.155
0,7,206,58,60,30,3420,3.000,0.00,10.87,2.649,1.387,70.941,31.594
0,9,604,58,61,23,3420,3.000,1.75,10.87,1.836,1.390,70.604,29.849
0,12,592,58,61,34,3477,18.000,2.93,10.90,2.236,1.387,70.930,32.225
99,2272,1988,67,86,280,3492,125.000,1.30,10.90,2.932,1.350,67.834,38.267
98,2270,1988,68,86,281,3498,121.000,3.09,10.90,2.972,1.334,66.828,40.740
99,2256,1992,69,86,281,3505,120.000,2.81,10.90,2.476,1.329,65.208,38.290
99,2248,1988,69,86,281,3510,117.000,2.93,10.90,2.720,1.334,66.376,39.028
99,2223,1988,69,86,280,3510,106.000,1.06,10.90,2.301,1.329,66.576,39.743
99,2215,1988,70,88,281,3512,96.000,2.35,10.90,2.918,1.333,66.155,37.348
99,2211,1990,70,88,280,3512,88.000,3.23,10.90,2.385,1.316,64.058,34.633
99,2210,1988,71,89,280,3512,88.000,3.90,10.90,3.034,1.327,65.720,35.717
99,2211,1988,71,88,280,3513,95.000,0.40,10.90,2.459,1.308,62.798,33.185
99,2218,1990,70,88,281,3513,98.000,2.40,10.90,2.784,1.325,65.792,36.901
99,2212,1988,72,89,281,3513,98.000,2.37,10.90,2.275,1.296,62.982,33.945
99,2212,1990,71,89,280,3514,96.000,1.74,10.84,2.475,1.331,66.329,36.315
99,2207,1990,71,90,280,3517,94.000,0.86,10.84,2.255,1.309,62.025,31.630
99,2200,1988,72,89,280,3517,90.000,2.80,10.84,2.777,1.324,64.571,34.222
99,2203,1990,71,89,280,3518,86.000,2.74,10.84,2.102,1.308,62.074,30.447
99,2203,1988,72,89,280,3520,84.000,2.55,10.83,2.593,1.325,63.040,31.351
99,2188,1990,72,89,280,3521,82.000,0.96,10.84,2.308,1.325,62.658,31.495
99,2184,1990,72,90,280,3522,81.000,2.97,10.84,2.929,1.324,63.828,32.657
99,2204,1990,71,90,280,3522,79.000,3.34,10.84,2.712,1.335,65.401,35.910
99,2217,1990,72,89,280,3522,78.000,0.88,10.84,2.902,1.321,63.640,32.271
99,2200,1988,72,90,280,3522,81.000,2.24,10.84,2.334,1.308,61.797,30.750
99,2185,1988,71,88,282,3522,84.000,3.92,10.84,2.837,1.329,64.528,33.693
99,2183,1988,71,89,280,3522,85.000,0.00,10.84,2.301,1.309,62.194,32.025
99,2166,1988,72,89,281,3522,85.000,3.06,10.84,2.895,1.334,64.714,34.451
99,2187,1992,72,89,281,3522,86.000,2.77,10.83,2.277,1.302,61.450,30.805
99,2168,1988,72,90,280,3522,87.000,3.15,10.84,2.129,1.345,66.493,38.025
99,2178,1988,72,90,280,3522,89.000,0.00,10.83,2.289,1.317,63.415,33.587
99,2169,1988,72,89,281,3522,89.000,2.26,10.84,2.748,1.327,64.770,34.507
99,2177,1988,73,89,280,3522,90.000,2.39,10.83,2.450,1.318,63.713,34.649
99,2175,1988,72,90,280,3522,90.000,0.36,10.84,2.856,1.330,64.519,34.442
99,2192,1988,72,90,280,3522,91.000,3.60,10.83,2.388,1.322,63.652,33.961
99,2200,1990,72,90,280,3522,93.000,3.68,10.84,2.667,1.318,63.606,33.330
99,2200,1990,72,90,280,3522,93.000,3.68,10.84,2.667,1.318,63.606,33.330
99,2203,1988,73,90,281,3524,94.000,3.06,10.83,2.909,1.352,66.747,38.027
99,2198,1990,72,89,281,3524,98.000,0.24,10.84,2.796,1.327,64.716,34.171
99,2198,1988,72,90,280,3524,100.000,3.12,10.83,2.235,1.302,62.173,32.245
99,2204,1988,72,90,280,3524,97.000,2.72,10.83,2.606,1.327,64.900,35.169
99,2219,1988,72,90,280,3524,96.000,2.21,10.83,2.247,1.319,62.849,32.928
99,2201,1988,72,90,281,3524,98.000,0.00,10.83,2.847,1.328,64.901,35.222
99,2189,1988,73,90,280,3524,96.000,4.24,10.83,2.188,1.315,63.396,34.063
99,2188,1988,73,92,280,3524,95.000,2.35,10.83,2.332,1.310,59.359,22.434
99,2171,1988,73,91,280,3524,95.000,3.97,10.83,2.332,1.313,63.570,34.562
99,2179,1988,73,90,280,3524,89.000,0.62,10.83,2.597,1.318,64.018,32.871
99,2177,1988,73,90,280,3524,88.000,2.18,10.83,2.231,1.324,63.254,32.529
99,2168,1988,73,93,281,3525,86.000,3.17,10.83,2.285,1.312,62.214,30.895
99,2176,1988,73,92,280,3526,87.000,0.96,10.83,2.237,1.315,61.762,31.726
99,2181,1990,73,90,280,3526,88.000,2.11,10.83,2.781,1.324,64.031,33.316
99,2178,1988,74,92,282,3526,89.000,2.40,10.83,2.349,1.304,62.302,31.928
99,2185,1990,73,91,282,3526,88.000,2.54,10.83,2.749,1.334,64.432,34.302
99,2186,1988,74,92,280,3526,87.000,0.00,10.83,2.387,1.318,63.178,32.740
99,2175,1988,73,90,281,3526,88.000,2.58,10.83,2.873,1.323,64.492,33.950
99,2171,1988,73,91,282,3526,85.000,3.17,10.83,2.497,1.307,62.481,32.374
99,2179,1988,73,91,280,3526,88.000,4.13,10.83,2.603,1.325,63.706,32.919
99,2187,1988,73,90,281,3526,99.000,0.76,10.83,2.517,1.313,63.475,33.209
99,2194,1988,73,89,280,3526,102.000,2.50,10.83,2.585,1.324,64.709,35.930
99,2212,1988,73,89,280,3526,102.000,2.77,10.83,2.761,1.321,66.127,38.242
99,2223,1988,73,90,280,3526,106.000,0.35,10.83,2.867,1.325,66.013,37.866
99,2239,1988,73,90,281,3526,111.000,3.33,10.83,2.620,1.318,65.993,38.815
99,2227,1988,73,90,281,3526,114.000,2.76,10.83,3.029,1.329,67.646,40.993
99,2224,1988,73,90,281,3526,113.000,2.81,10.83,2.922,1.321,67.056,40.398
99,2224,1988,73,90,281,3526,114.000,0.44,10.83,2.934,1.336,68.087,41.245
99,2232,1988,73,90,280,3527,124.000,2.17,10.83,2.749,1.316,66.350,39.012
99,2245,1988,72,90,281,3527,136.000,3.93,10.83,3.037,1.343,69.358,44.187
99,2252,1988,72,89,280,3527,140.000,2.32,10.83,3.055,1.326,68.961,43.398
99,2261,1988,73,89,281,3528,139.000,1.58,10.83,3.078,1.344,70.825,46.264
99,2254,1988,73,89,280,3528,134.000,3.99,10.83,3.093,1.331,70.206,45.544
99,2259,1988,72,89,281,3528,130.000,2.16,10.83,2.923,1.332,69.521,43.574
99,2247,1988,73,89,281,3528,127.000,0.00,10.83,3.128,1.353,71.283,47.014
98,2238,1988,73,89,281,3528,130.000,3.22,10.83,2.819,1.337,69.550,43.957
99,2227,1988,74,90,280,3528,132.000,3.13,10.83,3.408,1.349,72.035,48.479
99,2234,1988,73,89,281,3528,134.000,0.61,10.83,3.034,1.346,71.367,47.096
99,2240,1988,73,89,281,3528,135.000,3.72,10.83,3.038,1.338,71.151,47.395
99,2244,1988,73,89,280,3528,135.000,3.15,10.83,2.841,1.334,70.642,45.833
99,2258,1988,74,88,280,3529,135.000,4.15,10.83,3.098,1.337,70.947,46.792
99,2253,1988,73,89,280,3529,132.000,3.41,10.83,3.009,1.342,71.715,47.764
99,2274,1988,73,88,281,3529,122.000,1.19,10.83,2.952,1.336,70.792,46.600
99,2271,1988,73,88,280,3529,124.000,3.60,10.83,2.747,1.328,69.393,42.771
99,2267,1988,73,89,280,3529,125.000,0.98,10.83,2.931,1.327,68.989,43.053
99,2254,1988,73,90,280,3529,119.000,3.59,10.83,2.669,1.348,70.375,45.079
99,2258,1988,73,88,280,3530,115.000,3.63,10.83,2.788,1.331,68.514,41.597
99,2270,1988,73,89,280,3530,114.000,3.92,10.83,2.403,1.325,67.077,39.259
99,2260,1988,73,89,281,3530,122.000,0.00,10.83,2.945,1.329,68.060,41.735
99,2259,1990,73,89,280,3530,121.000,3.10,10.83,2.744,1.329,68.271,42.452
99,2254,1990,74,89,281,3530,119.000,2.94,10.83,2.800,1.333,69.522,44.273
99,2258,1988,73,89,280,3530,119.000,0.57,10.83,2.924,1.333,69.859,44.738
99,2265,1988,73,89,281,3530,120.000,3.23,10.83,4.871,1.365,76.401,57.867
99,2255,1988,73,89,281,3530,119.000,2.13,10.74,2.899,1.327,69.579,43.886
